reservation_id,user_id,user_total_bookings,user_cancelled_bookings,user_recent_bookings_30d,loyalty_level,loyalty_points,date_reservation,seance_date_heure,days_until_seance,booking_lead_hours,seance_hour,seance_weekday,is_weekend,prix_base,langue,film_genre,seat_number,is_premium_seat,statut,cancellation_target
1055,89,2,0,1,GOLD,1061,2026-02-06T04:00:00,2026-02-21T08:00:00,15,364,8,5,1,29.13,FR,Action,97,0,PENDING,0
1056,89,3,0,0,GOLD,1061,2026-04-06T01:00:00,2026-04-16T01:00:00,10,240,1,3,0,25.09,EN,Drama,62,0,CONFIRMED,0
1057,89,4,0,2,GOLD,1061,2026-02-23T04:00:00,2026-03-11T02:00:00,16,382,2,2,0,25.02,FR,Romance,14,0,PENDING,0
1058,89,5,0,2,GOLD,1061,2026-03-12T22:00:00,2026-03-22T06:00:00,10,224,6,6,1,25.59,FR,Action,46,0,CONFIRMED,0
1059,89,6,0,2,GOLD,1061,2026-04-06T07:00:00,2026-04-17T12:00:00,11,269,12,4,0,25.0,EN,Thriller,81,0,CONFIRMED,0
1060,89,7,0,4,GOLD,1061,2026-03-20T03:00:00,2026-03-28T20:00:00,8,209,20,5,1,21.77,EN,Thriller,84,0,PENDING,0
1061,89,8,0,7,GOLD,1061,2025-10-30T08:00:00,2025-11-16T04:00:00,17,404,4,6,1,21.27,AR,Drama,81,0,CONFIRMED,0
1062,89,9,1,5,GOLD,1061,2026-03-20T07:00:00,2026-03-22T07:00:00,2,48,7,6,1,14.44,EN,Thriller,29,0,CANCELLED,1
1063,89,10,1,9,GOLD,1061,2025-11-23T16:00:00,2025-12-04T03:00:00,11,251,3,3,0,17.47,AR,Romance,24,0,PENDING,0
1064,89,11,1,10,GOLD,1061,2025-10-21T21:00:00,2025-10-28T11:00:00,7,158,11,1,0,23.43,FR,Action,117,0,CONFIRMED,0
1065,89,12,1,8,GOLD,1061,2026-01-06T10:00:00,2026-01-15T01:00:00,9,207,1,3,0,23.12,EN,Romance,63,0,PENDING,0
1066,89,13,1,10,GOLD,1061,2025-12-03T07:00:00,2025-12-19T14:00:00,16,391,14,4,0,27.06,VO,Thriller,24,0,CONFIRMED,0
1067,89,14,1,4,GOLD,1061,2026-04-17T17:00:00,2026-04-27T11:00:00,10,234,11,0,0,28.01,FR,Action,27,0,CONFIRMED,0
1068,89,15,1,8,GOLD,1061,2026-02-13T09:00:00,2026-02-15T10:00:00,2,49,10,6,1,31.6,EN,Drama,70,0,PENDING,0
1069,89,16,1,15,GOLD,1061,2025-11-02T10:00:00,2025-11-07T23:00:00,5,133,23,4,0,18.01,VO,Horror,101,0,CONFIRMED,0
1070,90,1,1,0,SILVER,427,2025-11-14T17:00:00,2025-11-25T20:00:00,11,267,20,1,0,16.2,FR,Romance,31,0,CANCELLED,1
1071,90,2,1,0,SILVER,427,2026-03-14T01:00:00,2026-04-01T13:00:00,18,444,13,2,0,28.65,VO,Animation,28,0,CONFIRMED,0
1072,90,3,1,2,SILVER,427,2025-11-10T21:00:00,2025-11-12T17:00:00,2,44,17,2,0,23.0,FR,Sci-Fi,21,0,CONFIRMED,0
1073,90,4,1,1,SILVER,427,2026-02-12T21:00:00,2026-02-27T22:00:00,15,361,22,4,0,14.86,FR,Sci-Fi,35,0,CONFIRMED,0
1074,90,5,1,2,SILVER,427,2026-02-28T23:00:00,2026-03-13T05:00:00,13,294,5,4,0,25.15,AR,Animation,54,0,CONFIRMED,0
1075,90,6,2,3,SILVER,427,2025-12-28T22:00:00,2025-12-29T17:00:00,1,19,17,0,0,31.28,FR,Comedy,69,0,CANCELLED,1
1076,90,7,3,6,SILVER,427,2025-11-29T21:00:00,2025-12-01T12:00:00,2,39,12,0,0,18.59,FR,Thriller,100,0,CANCELLED,1
1077,90,8,3,3,SILVER,427,2026-02-21T02:00:00,2026-02-21T13:00:00,0,11,13,5,1,13.96,VO,Comedy,14,0,CONFIRMED,0
1078,91,1,0,0,SILVER,461,2026-03-25T18:00:00,2026-04-02T10:00:00,8,184,10,3,0,26.01,AR,Animation,78,0,CONFIRMED,0
1079,91,2,0,1,SILVER,461,2026-01-27T22:00:00,2026-02-01T00:00:00,5,98,0,6,1,18.9,AR,Thriller,69,0,PENDING,0
1080,91,3,0,2,SILVER,461,2026-01-05T19:00:00,2026-01-18T16:00:00,13,309,16,6,1,14.55,FR,Horror,20,0,CONFIRMED,0
1081,91,4,0,3,SILVER,461,2025-11-25T02:00:00,2025-11-26T11:00:00,1,33,11,2,0,30.37,EN,Drama,100,0,CONFIRMED,0
1082,91,5,0,4,SILVER,461,2025-12-23T05:00:00,2026-01-01T19:00:00,9,230,19,3,0,31.72,AR,Horror,36,0,CONFIRMED,0
1083,91,6,0,2,SILVER,461,2026-02-20T01:00:00,2026-03-05T20:00:00,13,331,20,3,0,29.16,VO,Drama,41,0,CONFIRMED,0
1084,91,7,0,1,SILVER,461,2026-03-31T03:00:00,2026-04-02T08:00:00,2,53,8,3,0,15.3,FR,Sci-Fi,71,0,PENDING,0
1085,91,8,0,2,SILVER,461,2026-04-16T21:00:00,2026-05-01T13:00:00,15,352,13,4,0,22.17,AR,Horror,66,0,CONFIRMED,0
1086,91,9,0,8,SILVER,461,2025-12-04T07:00:00,2025-12-13T04:00:00,9,213,4,5,1,12.28,FR,Romance,1,1,CONFIRMED,0
1087,91,10,0,7,SILVER,461,2026-01-21T03:00:00,2026-02-06T03:00:00,16,384,3,4,0,25.22,VO,Thriller,68,0,CONFIRMED,0
1088,91,11,1,9,SILVER,461,2025-12-26T05:00:00,2026-01-09T20:00:00,14,351,20,4,0,30.6,AR,Thriller,23,0,CANCELLED,1
1089,91,12,1,4,SILVER,461,2026-03-15T18:00:00,2026-03-23T12:00:00,8,186,12,0,0,31.05,FR,Drama,48,0,CONFIRMED,0
1090,91,13,1,12,SILVER,461,2025-10-28T03:00:00,2025-11-15T02:00:00,18,431,2,5,1,22.78,AR,Action,39,0,CONFIRMED,0
1091,91,14,1,3,SILVER,461,2026-04-18T16:00:00,2026-04-27T07:00:00,9,207,7,0,0,16.35,FR,Thriller,83,0,PENDING,0
1092,92,1,0,0,GOLD,864,2026-04-17T20:00:00,2026-04-25T02:00:00,8,174,2,5,1,17.97,FR,Drama,93,0,CONFIRMED,0
1093,92,2,0,1,GOLD,864,2026-03-24T21:00:00,2026-04-04T14:00:00,11,257,14,5,1,15.95,EN,Thriller,53,0,CONFIRMED,0
1094,92,3,0,2,GOLD,864,2026-03-11T02:00:00,2026-03-16T03:00:00,5,121,3,0,0,21.41,FR,Drama,115,0,PENDING,0
1095,92,4,1,3,GOLD,864,2026-03-22T20:00:00,2026-04-06T02:00:00,15,342,2,0,0,28.79,FR,Drama,56,0,CANCELLED,1
1096,92,5,1,4,GOLD,864,2026-02-28T07:00:00,2026-03-04T14:00:00,4,103,14,2,0,17.7,FR,Drama,43,0,CONFIRMED,0
1097,92,6,1,5,GOLD,864,2026-02-27T19:00:00,2026-03-14T05:00:00,15,346,5,5,1,31.66,FR,Horror,64,0,CONFIRMED,0
1098,92,7,1,6,GOLD,864,2026-01-25T22:00:00,2026-02-05T20:00:00,11,262,20,3,0,26.52,AR,Romance,17,0,CONFIRMED,0
1099,92,8,1,3,GOLD,864,2026-04-14T06:00:00,2026-04-17T19:00:00,3,85,19,4,0,18.88,FR,Sci-Fi,7,1,CONFIRMED,0
1100,92,9,1,8,GOLD,864,2025-11-18T10:00:00,2025-11-27T22:00:00,9,228,22,3,0,21.6,FR,Action,55,0,CONFIRMED,0
1101,92,10,1,9,GOLD,864,2025-12-10T05:00:00,2025-12-15T18:00:00,5,133,18,0,0,17.62,FR,Comedy,90,0,PENDING,0
1102,92,11,1,7,GOLD,864,2026-02-27T19:00:00,2026-03-15T02:00:00,16,367,2,6,1,27.65,FR,Sci-Fi,79,0,PENDING,0
1103,92,12,1,11,GOLD,864,2025-11-19T06:00:00,2025-11-24T09:00:00,5,123,9,0,0,14.41,FR,Comedy,25,0,CONFIRMED,0
1104,92,13,1,12,GOLD,864,2025-11-13T04:00:00,2025-11-15T08:00:00,2,52,8,5,1,29.29,FR,Horror,90,0,CONFIRMED,0
1105,93,1,0,0,BRONZE,35,2025-11-06T09:00:00,2025-11-13T02:00:00,7,161,2,3,0,14.2,FR,Thriller,92,0,CONFIRMED,0
1106,93,2,0,0,BRONZE,35,2026-04-07T05:00:00,2026-04-08T07:00:00,1,26,7,2,0,12.01,EN,Drama,37,0,PENDING,0
1107,93,3,1,1,BRONZE,35,2026-03-24T21:00:00,2026-03-29T01:00:00,5,100,1,6,1,17.05,EN,Drama,15,0,CANCELLED,1
1108,93,4,1,2,BRONZE,35,2026-04-15T17:00:00,2026-05-02T09:00:00,17,400,9,5,1,29.24,FR,Sci-Fi,47,0,CONFIRMED,0
1109,93,5,2,4,BRONZE,35,2025-11-15T23:00:00,2025-11-21T06:00:00,6,127,6,4,0,25.0,FR,Drama,114,0,CANCELLED,1
1110,93,6,3,5,BRONZE,35,2025-11-09T07:00:00,2025-11-10T10:00:00,1,27,10,0,0,23.73,VO,Sci-Fi,25,0,CANCELLED,1
1111,93,7,3,3,BRONZE,35,2025-12-26T07:00:00,2025-12-28T03:00:00,2,44,3,6,1,30.84,EN,Drama,61,0,CONFIRMED,0
1112,93,8,3,3,BRONZE,35,2026-03-11T09:00:00,2026-03-14T08:00:00,3,71,8,5,1,15.83,EN,Comedy,113,0,PENDING,0
1113,93,9,4,8,BRONZE,35,2025-11-26T23:00:00,2025-12-16T07:00:00,20,464,7,1,0,19.32,EN,Action,56,0,CANCELLED,1
1114,93,10,5,5,BRONZE,35,2026-01-01T18:00:00,2026-01-12T17:00:00,11,263,17,0,0,27.82,FR,Comedy,17,0,CANCELLED,1
1115,93,11,5,10,BRONZE,35,2025-11-26T09:00:00,2025-12-13T13:00:00,17,412,13,5,1,31.45,FR,Romance,64,0,PENDING,0
1116,94,1,0,0,BRONZE,150,2026-01-09T22:00:00,2026-01-23T02:00:00,14,316,2,4,0,17.43,FR,Comedy,28,0,CONFIRMED,0
1117,94,2,0,1,BRONZE,150,2025-12-08T20:00:00,2025-12-19T19:00:00,11,263,19,4,0,26.16,EN,Drama,29,0,CONFIRMED,0
1118,94,3,0,0,BRONZE,150,2026-03-20T05:00:00,2026-03-25T05:00:00,5,120,5,2,0,12.91,FR,Action,19,0,CONFIRMED,0
1119,94,4,0,1,BRONZE,150,2026-03-16T02:00:00,2026-04-03T23:00:00,18,453,23,4,0,27.81,EN,Comedy,106,0,CONFIRMED,0
1120,94,5,0,4,BRONZE,150,2025-11-03T23:00:00,2025-11-17T16:00:00,14,329,16,0,0,24.1,FR,Action,91,0,CONFIRMED,0
1121,94,6,1,2,BRONZE,150,2026-03-15T21:00:00,2026-04-04T06:00:00,20,465,6,5,1,24.23,FR,Action,105,0,CANCELLED,1
1122,94,7,1,4,BRONZE,150,2026-01-18T03:00:00,2026-02-02T23:00:00,15,380,23,0,0,31.3,FR,Thriller,69,0,PENDING,0
1123,95,1,0,0,SILVER,494,2025-11-09T17:00:00,2025-11-14T08:00:00,5,111,8,4,0,28.34,FR,Comedy,75,0,PENDING,0
1124,95,2,0,0,SILVER,494,2026-01-08T06:00:00,2026-01-18T00:00:00,10,234,0,6,1,16.63,AR,Drama,116,0,CONFIRMED,0
1125,95,3,0,1,SILVER,494,2025-12-23T05:00:00,2026-01-09T20:00:00,17,423,20,4,0,29.25,FR,Horror,94,0,CONFIRMED,0
1126,95,4,0,1,SILVER,494,2026-01-30T05:00:00,2026-02-18T08:00:00,19,459,8,2,0,15.55,FR,Animation,9,1,CONFIRMED,0
1127,95,5,0,3,SILVER,494,2025-12-23T22:00:00,2025-12-26T07:00:00,3,57,7,4,0,26.49,FR,Romance,2,1,CONFIRMED,0
1128,95,6,0,0,SILVER,494,2026-04-14T07:00:00,2026-05-02T04:00:00,18,429,4,5,1,12.27,AR,Thriller,17,0,CONFIRMED,0
1129,95,7,0,1,SILVER,494,2026-03-14T10:00:00,2026-03-31T13:00:00,17,411,13,1,0,31.33,VO,Action,95,0,PENDING,0
1130,95,8,0,2,SILVER,494,2026-03-29T04:00:00,2026-04-01T09:00:00,3,77,9,2,0,21.61,EN,Drama,21,0,CONFIRMED,0
1131,95,9,1,4,SILVER,494,2026-02-16T09:00:00,2026-02-28T05:00:00,12,284,5,5,1,25.84,EN,Action,106,0,CANCELLED,1
1132,95,10,1,9,SILVER,494,2025-12-01T01:00:00,2025-12-03T11:00:00,2,58,11,2,0,22.23,AR,Comedy,117,0,CONFIRMED,0
1133,95,11,1,8,SILVER,494,2026-01-11T06:00:00,2026-01-19T00:00:00,8,186,0,0,0,25.11,FR,Thriller,50,0,CONFIRMED,0
1134,95,12,1,3,SILVER,494,2026-03-21T19:00:00,2026-03-25T15:00:00,4,92,15,2,0,31.82,FR,Thriller,37,0,CONFIRMED,0
1135,95,13,2,4,SILVER,494,2026-03-19T23:00:00,2026-04-08T21:00:00,20,478,21,2,0,30.49,FR,Action,20,0,CANCELLED,1
1136,95,14,2,13,SILVER,494,2025-12-05T00:00:00,2025-12-18T01:00:00,13,313,1,3,0,15.63,FR,Thriller,88,0,PENDING,0
1137,95,15,2,11,SILVER,494,2026-01-20T07:00:00,2026-01-26T07:00:00,6,144,7,0,0,30.32,EN,Thriller,104,0,PENDING,0
1138,95,16,2,4,SILVER,494,2026-04-19T06:00:00,2026-05-06T02:00:00,17,404,2,2,0,25.12,FR,Drama,93,0,PENDING,0
1139,95,17,2,6,SILVER,494,2026-04-02T07:00:00,2026-04-14T20:00:00,12,301,20,1,0,20.55,AR,Comedy,42,0,CONFIRMED,0
1140,95,18,2,14,SILVER,494,2026-01-10T23:00:00,2026-01-18T00:00:00,8,169,0,6,1,21.88,EN,Thriller,78,0,CONFIRMED,0
1141,96,1,0,0,GOLD,928,2025-11-29T19:00:00,2025-12-11T12:00:00,12,281,12,3,0,22.68,EN,Romance,50,0,CONFIRMED,0
1142,96,2,0,1,GOLD,928,2025-12-05T16:00:00,2025-12-22T11:00:00,17,403,11,0,0,25.87,AR,Sci-Fi,31,0,CONFIRMED,0
1143,96,3,0,0,GOLD,928,2026-04-14T23:00:00,2026-04-27T02:00:00,13,291,2,0,0,21.48,FR,Action,117,0,PENDING,0
1144,96,4,0,1,GOLD,928,2026-03-15T01:00:00,2026-03-25T02:00:00,10,241,2,2,0,14.88,AR,Thriller,117,0,CONFIRMED,0
1145,96,5,0,2,GOLD,928,2026-02-21T09:00:00,2026-03-09T13:00:00,16,388,13,0,0,14.76,VO,Sci-Fi,49,0,CONFIRMED,0
1146,96,6,0,4,GOLD,928,2025-12-31T23:00:00,2026-01-02T08:00:00,2,33,8,4,0,26.03,EN,Action,108,0,CONFIRMED,0
1147,96,7,0,3,GOLD,928,2026-03-12T23:00:00,2026-03-16T05:00:00,4,78,5,0,0,13.58,FR,Animation,105,0,PENDING,0
1148,96,8,0,7,GOLD,928,2025-12-20T06:00:00,2026-01-05T11:00:00,16,389,11,0,0,22.55,VO,Horror,93,0,PENDING,0
1149,96,9,0,8,GOLD,928,2025-10-24T10:00:00,2025-10-30T18:00:00,6,152,18,3,0,14.23,FR,Sci-Fi,78,0,CONFIRMED,0
1150,96,10,0,1,GOLD,928,2026-04-16T22:00:00,2026-05-04T22:00:00,18,432,22,0,0,20.47,VO,Horror,92,0,PENDING,0
1151,96,11,0,9,GOLD,928,2025-12-12T01:00:00,2025-12-27T10:00:00,15,369,10,5,1,16.55,VO,Comedy,12,1,PENDING,0
1152,96,12,0,5,GOLD,928,2026-03-18T04:00:00,2026-03-26T23:00:00,8,211,23,3,0,24.38,FR,Comedy,96,0,CONFIRMED,0
1153,96,13,0,5,GOLD,928,2026-03-30T20:00:00,2026-04-10T06:00:00,11,250,6,4,0,18.26,EN,Romance,22,0,CONFIRMED,0
1154,96,14,0,11,GOLD,928,2026-01-01T04:00:00,2026-01-07T04:00:00,6,144,4,2,0,14.17,FR,Animation,109,0,CONFIRMED,0
1155,96,15,0,7,GOLD,928,2026-03-08T17:00:00,2026-03-11T05:00:00,3,60,5,2,0,13.31,EN,Romance,40,0,CONFIRMED,0
1156,96,16,0,6,GOLD,928,2026-04-11T03:00:00,2026-04-17T02:00:00,6,143,2,4,0,13.7,EN,Action,102,0,CONFIRMED,0
1157,96,17,1,8,GOLD,928,2026-03-27T01:00:00,2026-03-27T11:00:00,0,10,11,4,0,31.61,AR,Thriller,65,0,CANCELLED,1
1158,96,18,1,14,GOLD,928,2026-01-08T23:00:00,2026-01-11T23:00:00,3,72,23,6,1,26.05,FR,Drama,95,0,CONFIRMED,0
1159,97,1,1,0,BRONZE,170,2025-11-20T09:00:00,2025-11-26T19:00:00,6,154,19,2,0,15.22,EN,Action,81,0,CANCELLED,1
1160,97,2,1,0,BRONZE,170,2026-02-19T04:00:00,2026-03-08T15:00:00,17,419,15,6,1,25.63,FR,Sci-Fi,65,0,PENDING,0
1161,97,3,1,2,BRONZE,170,2025-11-03T18:00:00,2025-11-20T09:00:00,17,399,9,3,0,18.83,AR,Drama,47,0,PENDING,0
1162,97,4,1,0,BRONZE,170,2026-04-08T22:00:00,2026-04-14T06:00:00,6,128,6,1,0,16.18,EN,Action,20,0,PENDING,0
1163,97,5,1,1,BRONZE,170,2026-03-26T10:00:00,2026-03-29T17:00:00,3,79,17,6,1,27.33,FR,Romance,103,0,CONFIRMED,0
1164,97,6,1,2,BRONZE,170,2026-03-25T20:00:00,2026-04-01T18:00:00,7,166,18,2,0,15.39,FR,Action,74,0,CONFIRMED,0
1165,97,7,1,4,BRONZE,170,2026-03-04T20:00:00,2026-03-10T14:00:00,6,138,14,1,0,31.72,VO,Romance,57,0,CONFIRMED,0
1166,97,8,1,5,BRONZE,170,2026-03-18T16:00:00,2026-03-29T07:00:00,11,255,7,6,1,12.79,AR,Drama,110,0,CONFIRMED,0
1167,97,9,1,6,BRONZE,170,2025-12-27T23:00:00,2026-01-08T03:00:00,12,268,3,3,0,28.9,VO,Drama,88,0,CONFIRMED,0
1168,97,10,1,9,BRONZE,170,2025-10-27T09:00:00,2025-11-09T20:00:00,13,323,20,6,1,31.55,FR,Romance,90,0,CONFIRMED,0
1169,97,11,1,5,BRONZE,170,2026-03-24T01:00:00,2026-04-01T07:00:00,8,198,7,2,0,15.16,FR,Action,50,0,CONFIRMED,0
1170,97,12,2,8,BRONZE,170,2026-01-19T20:00:00,2026-01-30T01:00:00,11,245,1,4,0,24.85,VO,Horror,11,1,CANCELLED,1
1171,97,13,2,6,BRONZE,170,2026-03-22T22:00:00,2026-04-08T13:00:00,17,399,13,2,0,20.66,FR,Action,44,0,CONFIRMED,0
1172,97,14,3,13,BRONZE,170,2025-10-21T19:00:00,2025-10-24T11:00:00,3,64,11,4,0,17.57,FR,Comedy,61,0,CANCELLED,1
1173,97,15,3,8,BRONZE,170,2026-02-24T00:00:00,2026-03-08T08:00:00,12,296,8,6,1,12.63,EN,Drama,120,0,PENDING,0
1174,97,16,4,12,BRONZE,170,2025-12-19T04:00:00,2025-12-20T13:00:00,1,33,13,5,1,16.23,FR,Romance,55,0,CANCELLED,1
1175,97,17,4,16,BRONZE,170,2025-11-08T05:00:00,2025-11-10T05:00:00,2,48,5,0,0,14.83,FR,Action,112,0,PENDING,0
1176,97,18,4,14,BRONZE,170,2025-12-06T04:00:00,2025-12-20T16:00:00,14,348,16,5,1,29.86,FR,Action,115,0,CONFIRMED,0
1177,98,1,0,0,BRONZE,70,2025-12-16T19:00:00,2025-12-28T11:00:00,12,280,11,6,1,25.78,FR,Sci-Fi,46,0,CONFIRMED,0
1178,98,2,0,0,BRONZE,70,2026-04-16T17:00:00,2026-05-03T15:00:00,17,406,15,6,1,29.88,FR,Sci-Fi,75,0,CONFIRMED,0
1179,98,3,1,1,BRONZE,70,2026-01-28T10:00:00,2026-01-31T21:00:00,3,83,21,5,1,29.93,VO,Horror,41,0,CANCELLED,1
1180,98,4,1,3,BRONZE,70,2025-10-28T21:00:00,2025-11-03T17:00:00,6,140,17,0,0,22.41,FR,Horror,107,0,CONFIRMED,0
1181,98,5,1,4,BRONZE,70,2025-11-06T16:00:00,2025-11-08T23:00:00,2,55,23,5,1,12.73,AR,Comedy,90,0,CONFIRMED,0
1182,98,6,1,3,BRONZE,70,2026-01-13T04:00:00,2026-01-20T20:00:00,7,184,20,1,0,16.2,FR,Sci-Fi,2,1,CONFIRMED,0
1183,98,7,1,3,BRONZE,70,2026-02-01T01:00:00,2026-02-12T00:00:00,11,263,0,3,0,28.38,FR,Horror,59,0,CONFIRMED,0
1184,98,8,1,6,BRONZE,70,2025-12-01T21:00:00,2025-12-13T06:00:00,12,273,6,5,1,31.48,FR,Thriller,59,0,CONFIRMED,0
1185,98,9,1,8,BRONZE,70,2025-11-18T05:00:00,2025-11-30T00:00:00,12,283,0,6,1,20.72,FR,Sci-Fi,88,0,CONFIRMED,0
1186,98,10,1,9,BRONZE,70,2025-11-12T07:00:00,2025-11-14T09:00:00,2,50,9,4,0,28.12,FR,Sci-Fi,79,0,CONFIRMED,0
1187,98,11,1,10,BRONZE,70,2025-11-10T17:00:00,2025-11-13T02:00:00,3,57,2,3,0,24.67,EN,Romance,86,0,CONFIRMED,0
1188,98,12,1,3,BRONZE,70,2026-02-20T20:00:00,2026-03-04T20:00:00,12,288,20,2,0,19.62,FR,Horror,16,0,PENDING,0
1189,98,13,1,7,BRONZE,70,2025-12-21T21:00:00,2026-01-10T11:00:00,20,470,11,5,1,28.41,AR,Sci-Fi,1,1,PENDING,0
1190,98,14,1,11,BRONZE,70,2025-12-11T01:00:00,2025-12-17T00:00:00,6,143,0,2,0,29.59,FR,Romance,102,0,CONFIRMED,0
1191,98,15,1,1,BRONZE,70,2026-04-17T21:00:00,2026-04-18T19:00:00,1,22,19,5,1,12.31,FR,Drama,105,0,PENDING,0
1192,98,16,2,6,BRONZE,70,2026-01-28T00:00:00,2026-01-31T21:00:00,3,93,21,5,1,31.18,VO,Comedy,51,0,CANCELLED,1
1193,98,17,2,16,BRONZE,70,2025-11-05T22:00:00,2025-11-23T20:00:00,18,430,20,6,1,13.03,VO,Drama,82,0,PENDING,0
1194,98,18,2,10,BRONZE,70,2026-01-06T00:00:00,2026-01-17T06:00:00,11,270,6,5,1,15.17,FR,Sci-Fi,17,0,CONFIRMED,0
1195,99,1,0,0,BRONZE,180,2026-03-10T00:00:00,2026-03-14T14:00:00,4,110,14,5,1,13.87,FR,Action,99,0,CONFIRMED,0
1196,99,2,0,1,BRONZE,180,2025-12-01T08:00:00,2025-12-13T18:00:00,12,298,18,5,1,19.65,AR,Action,59,0,PENDING,0
1197,99,3,0,1,BRONZE,180,2026-03-03T03:00:00,2026-03-17T07:00:00,14,340,7,1,0,29.96,FR,Animation,32,0,PENDING,0
1198,99,4,0,2,BRONZE,180,2026-01-13T02:00:00,2026-01-27T09:00:00,14,343,9,1,0,13.03,FR,Comedy,3,1,CONFIRMED,0
1199,99,5,0,2,BRONZE,180,2026-03-24T07:00:00,2026-04-03T08:00:00,10,241,8,4,0,30.54,FR,Comedy,34,0,CONFIRMED,0
1200,99,6,0,5,BRONZE,180,2025-12-13T23:00:00,2026-01-02T16:00:00,20,473,16,4,0,28.77,FR,Horror,3,1,CONFIRMED,0
1201,99,7,0,6,BRONZE,180,2025-11-10T08:00:00,2025-11-15T01:00:00,5,113,1,5,1,25.75,FR,Drama,117,0,CONFIRMED,0
1202,99,8,1,4,BRONZE,180,2026-02-02T10:00:00,2026-02-21T22:00:00,19,468,22,5,1,15.57,EN,Animation,5,1,CANCELLED,1
1203,99,9,1,5,BRONZE,180,2026-01-21T23:00:00,2026-02-01T12:00:00,11,253,12,6,1,31.9,EN,Action,67,0,PENDING,0
1204,99,10,1,4,BRONZE,180,2026-03-01T10:00:00,2026-03-13T02:00:00,12,280,2,4,0,12.46,EN,Comedy,111,0,PENDING,0
1205,99,11,1,1,BRONZE,180,2026-04-12T00:00:00,2026-04-15T04:00:00,3,76,4,2,0,16.4,AR,Thriller,35,0,CONFIRMED,0
1206,99,12,1,5,BRONZE,180,2026-03-26T23:00:00,2026-04-11T07:00:00,16,368,7,5,1,23.03,FR,Sci-Fi,64,0,PENDING,0
1207,99,13,2,7,BRONZE,180,2026-03-01T02:00:00,2026-03-05T00:00:00,4,94,0,3,0,15.96,AR,Sci-Fi,51,0,CANCELLED,1
1208,99,14,2,13,BRONZE,180,2025-11-20T01:00:00,2025-11-23T19:00:00,3,90,19,6,1,27.88,VO,Horror,114,0,CONFIRMED,0
1209,99,15,2,10,BRONZE,180,2026-02-09T00:00:00,2026-02-22T12:00:00,13,324,12,6,1,14.15,FR,Comedy,46,0,CONFIRMED,0
1210,99,16,3,5,BRONZE,180,2026-04-02T20:00:00,2026-04-06T15:00:00,4,91,15,0,0,29.79,VO,Comedy,53,0,CANCELLED,1
1211,99,17,3,16,BRONZE,180,2025-11-04T18:00:00,2025-11-12T12:00:00,8,186,12,2,0,19.97,FR,Romance,55,0,CONFIRMED,0
1212,99,18,3,7,BRONZE,180,2026-04-01T04:00:00,2026-04-15T10:00:00,14,342,10,2,0,19.43,FR,Drama,2,1,CONFIRMED,0
1213,100,1,0,0,BRONZE,165,2025-11-27T08:00:00,2025-12-05T19:00:00,8,203,19,4,0,17.67,FR,Comedy,72,0,CONFIRMED,0
1214,100,2,0,1,BRONZE,165,2025-10-30T08:00:00,2025-11-11T19:00:00,12,299,19,1,0,29.85,FR,Romance,41,0,CONFIRMED,0
1215,100,3,0,0,BRONZE,165,2026-04-06T19:00:00,2026-04-17T16:00:00,11,261,16,4,0,12.94,FR,Action,58,0,CONFIRMED,0
1216,100,4,0,1,BRONZE,165,2026-01-11T03:00:00,2026-01-23T16:00:00,12,301,16,4,0,12.43,FR,Romance,74,0,PENDING,0
1217,100,5,1,2,BRONZE,165,2026-02-06T06:00:00,2026-02-24T10:00:00,18,436,10,1,0,31.34,FR,Animation,68,0,CANCELLED,1
1218,100,6,1,5,BRONZE,165,2025-11-05T10:00:00,2025-11-07T03:00:00,2,41,3,4,0,21.4,AR,Drama,39,0,PENDING,0
1219,100,7,1,3,BRONZE,165,2026-01-07T08:00:00,2026-01-19T10:00:00,12,290,10,0,0,27.49,EN,Action,39,0,CONFIRMED,0
1220,100,8,1,7,BRONZE,165,2025-11-06T07:00:00,2025-11-24T12:00:00,18,437,12,0,0,19.48,EN,Action,7,1,CONFIRMED,0
1221,100,9,1,4,BRONZE,165,2026-01-26T21:00:00,2026-01-31T22:00:00,5,121,22,5,1,15.4,FR,Thriller,48,0,CONFIRMED,0
1222,100,10,2,1,BRONZE,165,2026-04-18T09:00:00,2026-04-24T03:00:00,6,138,3,4,0,29.67,FR,Action,39,0,CANCELLED,1
1223,100,11,3,6,BRONZE,165,2026-01-24T22:00:00,2026-01-30T22:00:00,6,144,22,4,0,25.97,VO,Animation,16,0,CANCELLED,1
1224,101,1,0,0,SILVER,486,2025-10-30T07:00:00,2025-11-10T16:00:00,11,273,16,0,0,22.55,EN,Sci-Fi,36,0,PENDING,0
1225,101,2,0,0,SILVER,486,2026-02-21T08:00:00,2026-02-27T05:00:00,6,141,5,4,0,27.32,AR,Drama,107,0,CONFIRMED,0
1226,101,3,0,1,SILVER,486,2026-02-26T08:00:00,2026-02-28T04:00:00,2,44,4,5,1,31.44,FR,Action,28,0,CONFIRMED,0
1227,101,4,0,2,SILVER,486,2025-12-16T07:00:00,2025-12-23T19:00:00,7,180,19,1,0,16.17,EN,Horror,110,0,PENDING,0
1228,101,5,0,3,SILVER,486,2025-12-24T06:00:00,2026-01-11T14:00:00,18,440,14,6,1,22.09,VO,Comedy,47,0,CONFIRMED,0
